GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,StateSpace(Size),Actions(Random),Actions(Size-Random),Actions(Player-1),Actions(RuleBased),Actions(Actions Played Description),Actions(Player-0),Actions(Size-RuleBased),Actions(Action Space Size),Actions(Actions Played),GameScore(LeaderGap),GameScore(PlayerName-0),GameScore(Player-1),GameScore(Average),GameScore(Player-0),GameScore(PlayerName-1),FloorPenalties(PlayerName-0),FloorPenalties(Player-1),FloorPenalties(Player-0),FloorPenalties(PlayerName-1)
234785527,Azul,0,ACTION_CHOSEN,21,0,2,7,73,,,,games.azul.actions.TakeTilesAction@290cdbf,Player 0 takes BLUE tiles from centre pool to floor line,games.azul.actions.TakeTilesAction@290cdbf,1,1,games.azul.actions.TakeTilesAction@290cdbf,4.0,RuleBased,0.0,2.0,4.0,Random,RuleBased,1,4,Random
234785527,Azul,0,ACTION_CHOSEN,22,0,2,7,89,,,,games.azul.actions.TakeTilesAction@77fe6274,Player 0 takes WHITE tiles from factory 4 to pattern line 2,games.azul.actions.TakeTilesAction@77fe6274,49,49,games.azul.actions.TakeTilesAction@77fe6274,12.0,RuleBased,0.0,6.0,12.0,Random,RuleBased,3,8,Random
234785527,Azul,0,ACTION_CHOSEN,23,0,2,7,86,games.azul.actions.TakeTilesAction@14a00a3,37,games.azul.actions.TakeTilesAction@14a00a3,,Player 1 takes YELLOW tiles from factory 2 to pattern line 2,,,37,games.azul.actions.TakeTilesAction@14a00a3,12.0,RuleBased,0.0,6.0,12.0,Random,RuleBased,3,8,Random
234785527,Azul,0,ACTION_CHOSEN,24,0,2,7,84,,,,games.azul.actions.TakeTilesAction@1498fc7,Player 0 takes YELLOW tiles from factory 3 to pattern line 0,games.azul.actions.TakeTilesAction@1498fc7,34,34,games.azul.actions.TakeTilesAction@1498fc7,12.0,RuleBased,0.0,6.0,12.0,Random,RuleBased,3,8,Random
234785527,Azul,0,ACTION_CHOSEN,25,0,2,7,83,games.azul.actions.TakeTilesAction@291421e,18,games.azul.actions.TakeTilesAction@291421e,,Player 1 takes BLUE tiles from centre pool to floor line,,,18,games.azul.actions.TakeTilesAction@291421e,12.0,RuleBased,0.0,6.0,12.0,Random,RuleBased,3,8,Random
234785527,Azul,0,ACTION_CHOSEN,26,0,2,7,82,,,,games.azul.actions.TakeTilesAction@327c02c7,Player 0 takes BLACK tiles from factory 1 to pattern line 3,games.azul.actions.TakeTilesAction@327c02c7,19,19,games.azul.actions.TakeTilesAction@327c02c7,12.0,RuleBased,0.0,6.0,12.0,Random,RuleBased,3,8,Random
234785527,Azul,0,ACTION_CHOSEN,27,0,2,7,81,games.azul.actions.TakeTilesAction@149f560,10,games.azul.actions.TakeTilesAction@149f560,,Player 1 takes YELLOW tiles from centre pool to pattern line 2,,,10,games.azul.actions.TakeTilesAction@149f560,12.0,RuleBased,0.0,6.0,12.0,Random,RuleBased,3,8,Random
234785527,Azul,0,ACTION_CHOSEN,28,0,2,7,80,,,,games.azul.actions.TakeTilesAction@21ae7d82,Player 0 takes RED tiles from centre pool to pattern line 4,games.azul.actions.TakeTilesAction@21ae7d82,8,8,games.azul.actions.TakeTilesAction@21ae7d82,12.0,RuleBased,0.0,6.0,12.0,Random,RuleBased,3,8,Random
234785527,Azul,0,ACTION_CHOSEN,29,0,2,7,75,games.azul.actions.TakeTilesAction@327c72e9,3,games.azul.actions.TakeTilesAction@327c72e9,,Player 1 takes BLACK tiles from factory 0 to floor line,,,3,games.azul.actions.TakeTilesAction@327c72e9,12.0,RuleBased,0.0,6.0,12.0,Random,RuleBased,3,8,Random
234785527,Azul,0,ACTION_CHOSEN,30,0,2,7,75,,,,games.azul.actions.TakeTilesAction@77fe4f52,Player 0 takes WHITE tiles from centre pool to floor line,games.azul.actions.TakeTilesAction@77fe4f52,1,1,games.azul.actions.TakeTilesAction@77fe4f52,12.0,RuleBased,0.0,6.0,12.0,Random,RuleBased,3,8,Random
234785527,Azul,0,ACTION_CHOSEN,31,0,2,7,75,,,,games.azul.actions.TakeTilesAction@290cdbf,Player 0 takes BLUE tiles from centre pool to floor line,games.azul.actions.TakeTilesAction@290cdbf,1,1,games.azul.actions.TakeTilesAction@290cdbf,12.0,RuleBased,0.0,6.0,12.0,Random,RuleBased,3,8,Random
234785527,Azul,0,ACTION_CHOSEN,32,0,2,7,92,games.azul.actions.TakeTilesAction@14a0407,41,games.azul.actions.TakeTilesAction@14a0407,,Player 1 takes YELLOW tiles from factory 3 to floor line,,,41,games.azul.actions.TakeTilesAction@14a0407,17.0,RuleBased,0.0,8.5,17.0,Random,RuleBased,4,12,Random
234785527,Azul,0,ACTION_CHOSEN,33,0,2,7,92,,,,games.azul.actions.TakeTilesAction@290d940,Player 0 takes BLUE tiles from factory 2 to pattern line 1,games.azul.actions.TakeTilesAction@290d940,45,45,games.azul.actions.TakeTilesAction@290d940,17.0,RuleBased,0.0,8.5,17.0,Random,RuleBased,4,12,Random
234785527,Azul,0,ACTION_CHOSEN,34,0,2,7,90,games.azul.actions.TakeTilesAction@21aef925,31,games.azul.actions.TakeTilesAction@21aef925,,Player 1 takes RED tiles from factory 1 to pattern line 2,,,31,games.azul.actions.TakeTilesAction@21aef925,17.0,RuleBased,0.0,8.5,17.0,Random,RuleBased,4,12,Random
234785527,Azul,0,ACTION_CHOSEN,35,0,2,7,89,,,,games.azul.actions.TakeTilesAction@21ae8105,Player 0 takes RED tiles from factory 0 to pattern line 2,games.azul.actions.TakeTilesAction@21ae8105,27,27,games.azul.actions.TakeTilesAction@21ae8105,17.0,RuleBased,0.0,8.5,17.0,Random,RuleBased,4,12,Random
234785527,Azul,0,ACTION_CHOSEN,36,0,2,7,86,games.azul.actions.TakeTilesAction@21af0468,20,games.azul.actions.TakeTilesAction@21af0468,,Player 1 takes RED tiles from factory 4 to pattern line 2,,,20,games.azul.actions.TakeTilesAction@21af0468,17.0,RuleBased,0.0,8.5,17.0,Random,RuleBased,4,12,Random
234785527,Azul,0,ACTION_CHOSEN,37,0,2,7,85,,,,games.azul.actions.TakeTilesAction@77fe4fce,Player 0 takes WHITE tiles from centre pool to pattern line 3,games.azul.actions.TakeTilesAction@77fe4fce,13,13,games.azul.actions.TakeTilesAction@77fe4fce,17.0,RuleBased,0.0,8.5,17.0,Random,RuleBased,4,12,Random
234785527,Azul,0,ACTION_CHOSEN,38,0,2,7,81,games.azul.actions.TakeTilesAction@21aef1a3,11,games.azul.actions.TakeTilesAction@21aef1a3,,Player 1 takes RED tiles from centre pool to pattern line 2,,,11,games.azul.actions.TakeTilesAction@21aef1a3,17.0,RuleBased,0.0,8.5,17.0,Random,RuleBased,4,12,Random
234785527,Azul,0,ACTION_CHOSEN,39,0,2,7,80,,,,games.azul.actions.TakeTilesAction@327bfb64,Player 0 takes BLACK tiles from centre pool to pattern line 4,games.azul.actions.TakeTilesAction@327bfb64,7,7,games.azul.actions.TakeTilesAction@327bfb64,17.0,RuleBased,0.0,8.5,17.0,Random,RuleBased,4,12,Random
234785527,Azul,0,ACTION_CHOSEN,40,0,2,7,77,games.azul.actions.TakeTilesAction@291423d,6,games.azul.actions.TakeTilesAction@291423d,,Player 1 takes BLUE tiles from centre pool to pattern line 0,,,6,games.azul.actions.TakeTilesAction@291423d,17.0,RuleBased,0.0,8.5,17.0,Random,RuleBased,4,12,Random
234785527,Azul,0,ACTION_CHOSEN,41,0,2,7,76,,,,games.azul.actions.TakeTilesAction@14980a4,Player 0 takes YELLOW tiles from centre pool to floor line,games.azul.actions.TakeTilesAction@14980a4,1,1,games.azul.actions.TakeTilesAction@14980a4,17.0,RuleBased,0.0,8.5,17.0,Random,RuleBased,4,12,Random
234785527,Azul,0,ACTION_CHOSEN,42,0,2,7,76,,,,games.azul.actions.TakeTilesAction@290cdbf,Player 0 takes BLUE tiles from centre pool to floor line,games.azul.actions.TakeTilesAction@290cdbf,1,1,games.azul.actions.TakeTilesAction@290cdbf,17.0,RuleBased,0.0,8.5,17.0,Random,RuleBased,4,12,Random
234785527,Azul,0,ACTION_CHOSEN,43,0,2,7,86,,,,games.azul.actions.TakeTilesAction@327bff25,Player 0 takes BLACK tiles from factory 0 to pattern line 4,games.azul.actions.TakeTilesAction@327bff25,34,34,games.azul.actions.TakeTilesAction@327bff25,24.0,RuleBased,0.0,12.0,24.0,Random,RuleBased,6,14,Random
234785527,Azul,0,ACTION_CHOSEN,44,0,2,7,84,games.azul.actions.TakeTilesAction@14a0046,33,games.azul.actions.TakeTilesAction@14a0046,,Player 1 takes YELLOW tiles from factory 2 to floor line,,,33,games.azul.actions.TakeTilesAction@14a0046,24.0,RuleBased,0.0,12.0,24.0,Random,RuleBased,6,14,Random
234785527,Azul,0,ACTION_CHOSEN,45,0,2,7,84,,,,games.azul.actions.TakeTilesAction@77fe6293,Player 0 takes WHITE tiles from factory 4 to pattern line 3,games.azul.actions.TakeTilesAction@77fe6293,27,27,games.azul.actions.TakeTilesAction@77fe6293,24.0,RuleBased,0.0,12.0,24.0,Random,RuleBased,6,14,Random
234785527,Azul,0,ACTION_CHOSEN,46,0,2,7,83,games.azul.actions.TakeTilesAction@21aef165,23,games.azul.actions.TakeTilesAction@21aef165,,Player 1 takes RED tiles from centre pool to pattern line 0,,,23,games.azul.actions.TakeTilesAction@21aef165,24.0,RuleBased,0.0,12.0,24.0,Random,RuleBased,6,14,Random
234785527,Azul,0,ACTION_CHOSEN,47,0,2,7,81,,,,games.azul.actions.TakeTilesAction@327c09ec,Player 0 takes BLACK tiles from factory 3 to pattern line 0,games.azul.actions.TakeTilesAction@327c09ec,16,16,games.azul.actions.TakeTilesAction@327c09ec,24.0,RuleBased,0.0,12.0,24.0,Random,RuleBased,6,14,Random
234785527,Azul,0,ACTION_CHOSEN,48,0,2,7,80,games.azul.actions.TakeTilesAction@77fec40e,12,games.azul.actions.TakeTilesAction@77fec40e,,Player 1 takes WHITE tiles from centre pool to pattern line 2,,,12,games.azul.actions.TakeTilesAction@77fec40e,24.0,RuleBased,0.0,12.0,24.0,Random,RuleBased,6,14,Random
234785527,Azul,0,ACTION_CHOSEN,49,0,2,7,77,,,,games.azul.actions.TakeTilesAction@1498101,Player 0 takes YELLOW tiles from centre pool to pattern line 2,games.azul.actions.TakeTilesAction@1498101,7,7,games.azul.actions.TakeTilesAction@1498101,24.0,RuleBased,0.0,12.0,24.0,Random,RuleBased,6,14,Random
234785527,Azul,0,ACTION_CHOSEN,50,0,2,7,76,games.azul.actions.TakeTilesAction@29142b9,7,games.azul.actions.TakeTilesAction@29142b9,,Player 1 takes BLUE tiles from centre pool to pattern line 4,,,7,games.azul.actions.TakeTilesAction@29142b9,24.0,RuleBased,0.0,12.0,24.0,Random,RuleBased,6,14,Random
234785527,Azul,0,ACTION_CHOSEN,51,0,2,7,73,,,,games.azul.actions.TakeTilesAction@1498883,Player 0 takes YELLOW tiles from factory 1 to pattern line 2,games.azul.actions.TakeTilesAction@1498883,4,4,games.azul.actions.TakeTilesAction@1498883,24.0,RuleBased,0.0,12.0,24.0,Random,RuleBased,6,14,Random
234785527,Azul,0,ACTION_CHOSEN,52,0,2,7,72,games.azul.actions.TakeTilesAction@291421e,2,games.azul.actions.TakeTilesAction@291421e,,Player 1 takes BLUE tiles from centre pool to floor line,,,2,games.azul.actions.TakeTilesAction@291421e,24.0,RuleBased,0.0,12.0,24.0,Random,RuleBased,6,14,Random
234785527,Azul,0,ACTION_CHOSEN,53,0,2,7,72,,,,games.azul.actions.TakeTilesAction@77fe4f52,Player 0 takes WHITE tiles from centre pool to floor line,games.azul.actions.TakeTilesAction@77fe4f52,1,1,games.azul.actions.TakeTilesAction@77fe4f52,24.0,RuleBased,0.0,12.0,24.0,Random,RuleBased,6,14,Random
234785527,Azul,0,ACTION_CHOSEN,54,0,2,7,72,,,,games.azul.actions.TakeTilesAction@290cdbf,Player 0 takes BLUE tiles from centre pool to floor line,games.azul.actions.TakeTilesAction@290cdbf,1,1,games.azul.actions.TakeTilesAction@290cdbf,24.0,RuleBased,0.0,12.0,24.0,Random,RuleBased,6,14,Random
234785527,Azul,0,ACTION_CHOSEN,55,0,2,7,92,games.azul.actions.TakeTilesAction@29149a0,36,games.azul.actions.TakeTilesAction@29149a0,,Player 1 takes BLUE tiles from factory 1 to floor line,,,36,games.azul.actions.TakeTilesAction@29149a0,38.0,RuleBased,0.0,19.0,38.0,Random,RuleBased,9,17,Random
234785527,Azul,0,ACTION_CHOSEN,56,0,2,7,92,,,,games.azul.actions.TakeTilesAction@1499005,Player 0 takes YELLOW tiles from factory 3 to pattern line 2,games.azul.actions.TakeTilesAction@1499005,33,33,games.azul.actions.TakeTilesAction@1499005,38.0,RuleBased,0.0,19.0,38.0,Random,RuleBased,9,17,Random
234785527,Azul,0,ACTION_CHOSEN,57,0,2,7,91,games.azul.actions.TakeTilesAction@327c7ac8,31,games.azul.actions.TakeTilesAction@327c7ac8,,Player 1 takes BLACK tiles from factory 2 to pattern line 2,,,31,games.azul.actions.TakeTilesAction@327c7ac8,38.0,RuleBased,0.0,19.0,38.0,Random,RuleBased,9,17,Random
234785527,Azul,0,ACTION_CHOSEN,58,0,2,7,90,,,,games.azul.actions.TakeTilesAction@21ae8fea,Player 0 takes RED tiles from factory 4 to pattern line 1,games.azul.actions.TakeTilesAction@21ae8fea,21,21,games.azul.actions.TakeTilesAction@21ae8fea,38.0,RuleBased,0.0,19.0,38.0,Random,RuleBased,9,17,Random
234785527,Azul,0,ACTION_CHOSEN,59,0,2,7,88,games.azul.actions.TakeTilesAction@149f95f,16,games.azul.actions.TakeTilesAction@149f95f,,Player 1 takes YELLOW tiles from factory 0 to pattern line 4,,,16,games.azul.actions.TakeTilesAction@149f95f,38.0,RuleBased,0.0,19.0,38.0,Random,RuleBased,9,17,Random
234785527,Azul,0,ACTION_CHOSEN,60,0,2,7,85,,,,games.azul.actions.TakeTilesAction@290ce3b,Player 0 takes BLUE tiles from centre pool to pattern line 3,games.azul.actions.TakeTilesAction@290ce3b,8,8,games.azul.actions.TakeTilesAction@290ce3b,38.0,RuleBased,0.0,19.0,38.0,Random,RuleBased,9,17,Random
234785527,Azul,0,ACTION_CHOSEN,61,0,2,7,81,games.azul.actions.TakeTilesAction@21aef146,5,games.azul.actions.TakeTilesAction@21aef146,,Player 1 takes RED tiles from centre pool to floor line,,,5,games.azul.actions.TakeTilesAction@21aef146,38.0,RuleBased,0.0,19.0,38.0,Random,RuleBased,9,17,Random
234785527,Azul,0,ACTION_CHOSEN,62,0,2,7,81,,,,games.azul.actions.TakeTilesAction@77fe4f71,Player 0 takes WHITE tiles from centre pool to pattern line 0,games.azul.actions.TakeTilesAction@77fe4f71,3,3,games.azul.actions.TakeTilesAction@77fe4f71,38.0,RuleBased,0.0,19.0,38.0,Random,RuleBased,9,17,Random
234785527,Azul,0,ACTION_CHOSEN,63,0,2,7,80,games.azul.actions.TakeTilesAction@327c6f85,2,games.azul.actions.TakeTilesAction@327c6f85,,Player 1 takes BLACK tiles from centre pool to pattern line 2,,,2,games.azul.actions.TakeTilesAction@327c6f85,38.0,RuleBased,0.0,19.0,38.0,Random,RuleBased,9,17,Random
234785527,Azul,0,ACTION_CHOSEN,64,0,2,7,78,games.azul.actions.TakeTilesAction@291421e,1,games.azul.actions.TakeTilesAction@291421e,,Player 1 takes BLUE tiles from centre pool to floor line,,,1,games.azul.actions.TakeTilesAction@291421e,38.0,RuleBased,0.0,19.0,38.0,Random,RuleBased,9,17,Random
-1360544799,Azul,0,ACTION_CHOSEN,0,0,2,8,117,,,,games.azul.actions.TakeTilesAction@290cdbf,Player 0 takes BLUE tiles from centre pool to floor line,games.azul.actions.TakeTilesAction@290cdbf,1,1,games.azul.actions.TakeTilesAction@290cdbf,0.0,RuleBased,0.0,0.0,0.0,Random,RuleBased,0,0,Random
-1360544799,Azul,0,ACTION_CHOSEN,1,0,2,8,97,,,,games.azul.actions.TakeTilesAction@1498fe6,Player 0 takes YELLOW tiles from factory 3 to pattern line 1,games.azul.actions.TakeTilesAction@1498fe6,78,78,games.azul.actions.TakeTilesAction@1498fe6,0.0,RuleBased,0.0,0.0,0.0,Random,RuleBased,0,0,Random
-1360544799,Azul,0,ACTION_CHOSEN,2,0,2,8,95,games.azul.actions.TakeTilesAction@327c7707,72,games.azul.actions.TakeTilesAction@327c7707,,Player 1 takes BLACK tiles from factory 1 to pattern line 2,,,72,games.azul.actions.TakeTilesAction@327c7707,0.0,RuleBased,0.0,0.0,0.0,Random,RuleBased,0,0,Random
-1360544799,Azul,0,ACTION_CHOSEN,3,0,2,8,93,,,,games.azul.actions.TakeTilesAction@290cdde,Player 0 takes BLUE tiles from centre pool to pattern line 0,games.azul.actions.TakeTilesAction@290cdde,55,55,games.azul.actions.TakeTilesAction@290cdde,0.0,RuleBased,0.0,0.0,0.0,Random,RuleBased,0,0,Random
-1360544799,Azul,0,ACTION_CHOSEN,4,0,2,8,91,games.azul.actions.TakeTilesAction@149f8c4,50,games.azul.actions.TakeTilesAction@149f8c4,,Player 1 takes YELLOW tiles from factory 0 to floor line,,,50,games.azul.actions.TakeTilesAction@149f8c4,0.0,RuleBased,0.0,0.0,0.0,Random,RuleBased,0,0,Random
-1360544799,Azul,0,ACTION_CHOSEN,5,0,2,8,91,,,,games.azul.actions.TakeTilesAction@77fe4faf,Player 0 takes WHITE tiles from centre pool to pattern line 2,games.azul.actions.TakeTilesAction@77fe4faf,32,32,games.azul.actions.TakeTilesAction@77fe4faf,0.0,RuleBased,0.0,0.0,0.0,Random,RuleBased,0,0,Random
-1360544799,Azul,0,ACTION_CHOSEN,6,0,2,8,89,games.azul.actions.TakeTilesAction@14a0065,35,games.azul.actions.TakeTilesAction@14a0065,,Player 1 takes YELLOW tiles from factory 2 to pattern line 0,,,35,games.azul.actions.TakeTilesAction@14a0065,0.0,RuleBased,0.0,0.0,0.0,Random,RuleBased,0,0,Random
-1360544799,Azul,0,ACTION_CHOSEN,7,0,2,8,88,,,,games.azul.actions.TakeTilesAction@21ae7d63,Player 0 takes RED tiles from centre pool to pattern line 3,games.azul.actions.TakeTilesAction@21ae7d63,16,16,games.azul.actions.TakeTilesAction@21ae7d63,0.0,RuleBased,0.0,0.0,0.0,Random,RuleBased,0,0,Random
-1360544799,Azul,0,ACTION_CHOSEN,8,0,2,8,84,games.azul.actions.TakeTilesAction@29142b9,16,games.azul.actions.TakeTilesAction@29142b9,,Player 1 takes BLUE tiles from centre pool to pattern line 4,,,16,games.azul.actions.TakeTilesAction@29142b9,0.0,RuleBased,0.0,0.0,0.0,Random,RuleBased,0,0,Random
-1360544799,Azul,0,ACTION_CHOSEN,9,0,2,8,82,,,,games.azul.actions.TakeTilesAction@77fe6274,Player 0 takes WHITE tiles from factory 4 to pattern line 2,games.azul.actions.TakeTilesAction@77fe6274,7,7,games.azul.actions.TakeTilesAction@77fe6274,0.0,RuleBased,0.0,0.0,0.0,Random,RuleBased,0,0,Random
-1360544799,Azul,0,ACTION_CHOSEN,10,0,2,8,81,games.azul.actions.TakeTilesAction@149f57f,6,games.azul.actions.TakeTilesAction@149f57f,,Player 1 takes YELLOW tiles from centre pool to pattern line 3,,,6,games.azul.actions.TakeTilesAction@149f57f,0.0,RuleBased,0.0,0.0,0.0,Random,RuleBased,0,0,Random
-1360544799,Azul,0,ACTION_CHOSEN,11,0,2,8,79,,,,games.azul.actions.TakeTilesAction@21ae7d82,Player 0 takes RED tiles from centre pool to pattern line 4,games.azul.actions.TakeTilesAction@21ae7d82,2,2,games.azul.actions.TakeTilesAction@21ae7d82,0.0,RuleBased,0.0,0.0,0.0,Random,RuleBased,0,0,Random
-1360544799,Azul,0,ACTION_CHOSEN,12,0,2,8,78,,,,games.azul.actions.TakeTilesAction@290cdbf,Player 0 takes BLUE tiles from centre pool to floor line,games.azul.actions.TakeTilesAction@290cdbf,1,1,games.azul.actions.TakeTilesAction@290cdbf,0.0,RuleBased,0.0,0.0,0.0,Random,RuleBased,0,0,Random
-1360544799,Azul,0,ACTION_CHOSEN,13,0,2,8,90,,,,games.azul.actions.TakeTilesAction@290dd20,Player 0 takes BLUE tiles from factory 3 to pattern line 2,games.azul.actions.TakeTilesAction@290dd20,67,67,games.azul.actions.TakeTilesAction@290dd20,3.0,RuleBased,0.0,1.5,3.0,Random,RuleBased,1,4,Random
-1360544799,Azul,0,ACTION_CHOSEN,14,0,2,8,87,games.azul.actions.TakeTilesAction@327c7346,49,games.azul.actions.TakeTilesAction@327c7346,,Player 1 takes BLACK tiles from factory 0 to pattern line 2,,,49,games.azul.actions.TakeTilesAction@327c7346,3.0,RuleBased,0.0,1.5,3.0,Random,RuleBased,1,4,Random
-1360544799,Azul,0,ACTION_CHOSEN,15,0,2,8,86,,,,games.azul.actions.TakeTilesAction@290cdfd,Player 0 takes BLUE tiles from centre pool to pattern line 1,games.azul.actions.TakeTilesAction@290cdfd,47,47,games.azul.actions.TakeTilesAction@290cdfd,3.0,RuleBased,0.0,1.5,3.0,Random,RuleBased,1,4,Random
-1360544799,Azul,0,ACTION_CHOSEN,16,0,2,8,83,games.azul.actions.TakeTilesAction@77fecb33,37,games.azul.actions.TakeTilesAction@77fecb33,,Player 1 takes WHITE tiles from factory 1 to floor line,,,37,games.azul.actions.TakeTilesAction@77fecb33,3.0,RuleBased,0.0,1.5,3.0,Random,RuleBased,1,4,Random
-1360544799,Azul,0,ACTION_CHOSEN,17,0,2,8,83,,,,games.azul.actions.TakeTilesAction@14980c3,Player 0 takes YELLOW tiles from centre pool to pattern line 0,games.azul.actions.TakeTilesAction@14980c3,29,29,games.azul.actions.TakeTilesAction@14980c3,3.0,RuleBased,0.0,1.5,3.0,Random,RuleBased,1,4,Random
-1360544799,Azul,0,ACTION_CHOSEN,18,0,2,8,82,games.azul.actions.TakeTilesAction@14a0844,28,games.azul.actions.TakeTilesAction@14a0844,,Player 1 takes YELLOW tiles from factory 4 to pattern line 3,,,28,games.azul.actions.TakeTilesAction@14a0844,3.0,RuleBased,0.0,1.5,3.0,Random,RuleBased,1,4,Random
-1360544799,Azul,0,ACTION_CHOSEN,19,0,2,8,81,,,,games.azul.actions.TakeTilesAction@327bfb45,Player 0 takes BLACK tiles from centre pool to pattern line 3,games.azul.actions.TakeTilesAction@327bfb45,14,14,games.azul.actions.TakeTilesAction@327bfb45,3.0,RuleBased,0.0,1.5,3.0,Random,RuleBased,1,4,Random
-1360544799,Azul,0,ACTION_CHOSEN,20,0,2,8,78,games.azul.actions.TakeTilesAction@29142b9,19,games.azul.actions.TakeTilesAction@29142b9,,Player 1 takes BLUE tiles from centre pool to pattern line 4,,,19,games.azul.actions.TakeTilesAction@29142b9,3.0,RuleBased,0.0,1.5,3.0,Random,RuleBased,1,4,Random
-1360544799,Azul,0,ACTION_CHOSEN,21,0,2,8,77,,,,games.azul.actions.TakeTilesAction@327c0688,Player 0 takes BLACK tiles from factory 2 to pattern line 3,games.azul.actions.TakeTilesAction@327c0688,8,8,games.azul.actions.TakeTilesAction@327c0688,3.0,RuleBased,0.0,1.5,3.0,Random,RuleBased,1,4,Random
-1360544799,Azul,0,ACTION_CHOSEN,22,0,2,8,76,games.azul.actions.TakeTilesAction@149f541,9,games.azul.actions.TakeTilesAction@149f541,,Player 1 takes YELLOW tiles from centre pool to pattern line 1,,,9,games.azul.actions.TakeTilesAction@149f541,3.0,RuleBased,0.0,1.5,3.0,Random,RuleBased,1,4,Random
-1360544799,Azul,0,ACTION_CHOSEN,23,0,2,8,75,,,,games.azul.actions.TakeTilesAction@21ae7d82,Player 0 takes RED tiles from centre pool to pattern line 4,games.azul.actions.TakeTilesAction@21ae7d82,3,3,games.azul.actions.TakeTilesAction@21ae7d82,3.0,RuleBased,0.0,1.5,3.0,Random,RuleBased,1,4,Random
-1360544799,Azul,0,ACTION_CHOSEN,24,0,2,8,72,games.azul.actions.TakeTilesAction@77fec3d0,2,games.azul.actions.TakeTilesAction@77fec3d0,,Player 1 takes WHITE tiles from centre pool to pattern line 0,,,2,games.azul.actions.TakeTilesAction@77fec3d0,3.0,RuleBased,0.0,1.5,3.0,Random,RuleBased,1,4,Random
-1360544799,Azul,0,ACTION_CHOSEN,25,0,2,8,71,games.azul.actions.TakeTilesAction@291421e,1,games.azul.actions.TakeTilesAction@291421e,,Player 1 takes BLUE tiles from centre pool to floor line,,,1,games.azul.actions.TakeTilesAction@291421e,3.0,RuleBased,0.0,1.5,3.0,Random,RuleBased,1,4,Random
-1360544799,Azul,0,ACTION_CHOSEN,26,0,2,8,86,,,,games.azul.actions.TakeTilesAction@77fe5351,Player 0 takes WHITE tiles from factory 0 to pattern line 1,games.azul.actions.TakeTilesAction@77fe5351,49,49,games.azul.actions.TakeTilesAction@77fe5351,16.0,RuleBased,0.0,8.0,16.0,Random,RuleBased,3,8,Random
